Retailer,Retailer ID,Invoice Date,Year,Month,Day,Region,State,City,Sales Method,Gender,Product,Price per Unit,Units Sold,Total Sales,Operating Margin,Operating Profit
Walmart,1197831,2021-08-20,2021,8,20,South,Arkansas,Little Rock,Online,Men, Athletic Footwear,50.0,152,7600,48,3648
Walmart,1197831,2021-08-20,2021,8,20,South,Arkansas,Little Rock,Online,Women, Street Footwear,47.0,126,5922,52,3079
Walmart,1197831,2021-08-20,2021,8,20,South,Arkansas,Little Rock,Online,Women, Athletic Footwear,39.0,104,4056,50,2028
Walmart,1197831,2021-08-20,2021,8,20,South,Arkansas,Little Rock,Online,Men, Apparel,48.0,113,5424,49,2658
Walmart,1197831,2021-08-20,2021,8,20,South,Arkansas,Little Rock,Online,Women, Apparel,50.0,143,7150,52,3718
Walmart,1197831,2021-09-19,2021,9,19,South,Arkansas,Little Rock,Online,Men, Street Footwear,48.0,182,8736,52,4543
Walmart,1197831,2021-09-19,2021,9,19,South,Arkansas,Little Rock,Online,Men, Athletic Footwear,39.0,126,4914,48,2359
Walmart,1197831,2021-09-19,2021,9,19,South,Arkansas,Little Rock,Online,Women, Street Footwear,14.0,88,1232,52,641
Walmart,1197831,2021-09-19,2021,9,19,South,Arkansas,Little Rock,Online,Women, Athletic Footwear,14.0,88,1232,52,641
Walmart,1197831,2021-09-19,2021,9,19,South,Arkansas,Little Rock,Online,Men, Apparel,23.0,94,2162,50,1081
Walmart,1197831,2021-09-19,2021,9,19,South,Arkansas,Little Rock,Online,Women, Apparel,29.0,119,3451,54,1864
Walmart,1197831,2021-10-21,2021,10,21,South,Arkansas,Little Rock,Online,Men, Street Footwear,27.0,150,4050,50,2025
Walmart,1197831,2021-10-21,2021,10,21,South,Arkansas,Little Rock,Online,Men, Athletic Footwear,19.0,106,2014,45,906
Walmart,1197831,2021-10-21,2021,10,21,South,Arkansas,Little Rock,Online,Women, Street Footwear,19.0,78,1482,50,741
Walmart,1197831,2021-10-21,2021,10,21,South,Arkansas,Little Rock,Online,Women, Athletic Footwear,19.0,72,1368,53,725
Walmart,1197831,2021-10-21,2021,10,21,South,Arkansas,Little Rock,Online,Men, Apparel,27.0,83,2241,47,1053
West Gear,1197831,2021-10-21,2021,10,21,South,Arkansas,Little Rock,Online,Women, Apparel,29.0,104,3016,53,1598
West Gear,1197831,2021-11-20,2021,11,20,South,Arkansas,Little Rock,Online,Men, Street Footwear,24.0,143,3432,50,1716
West Gear,1197831,2021-11-20,2021,11,20,South,Arkansas,Little Rock,Online,Men, Athletic Footwear,14.0,94,1316,50,658
West Gear,1197831,2021-11-20,2021,11,20,South,Arkansas,Little Rock,Online,Women, Street Footwear,23.0,90,2070,51,1056
West Gear,1197831,2021-11-20,2021,11,20,South,Arkansas,Little Rock,Online,Women, Athletic Footwear,51.0,109,5559,50,2780
West Gear,1197831,2021-11-20,2021,11,20,South,Arkansas,Little Rock,Online,Men, Apparel,69.0,91,6279,47,2951
West Gear,1197831,2021-11-20,2021,11,20,South,Arkansas,Little Rock,Online,Women, Apparel,73.0,117,8541,53,4527
West Gear,1197831,2021-12-19,2021,12,19,South,Arkansas,Little Rock,Online,Men, Street Footwear,67.0,203,13601,55,7481
West Gear,1197831,2021-12-19,2021,12,19,South,Arkansas,Little Rock,Online,Men, Athletic Footwear,54.0,140,7560,47,3553
West Gear,1197831,2021-12-19,2021,12,19,South,Arkansas,Little Rock,Online,Women, Street Footwear,55.0,126,6930,54,3742
West Gear,1197831,2021-12-19,2021,12,19,South,Arkansas,Little Rock,Online,Women, Athletic Footwear,57.0,120,6840,51,3488
West Gear,1197831,2021-12-19,2021,12,19,South,Arkansas,Little Rock,Online,Men, Apparel,64.0,112,7168,49,3512
West Gear,1197831,2021-12-19,2021,12,19,South,Arkansas,Little Rock,Online,Women, Apparel,70.0,150,10500,51,5355
West Gear,1197831,2021-01-23,2021,1,23,South,Arkansas,Little Rock,Online,Men, Street Footwear,24.0,167,4008,53,2124
West Gear,1197831,2021-01-23,2021,1,23,South,Arkansas,Little Rock,Online,Men, Athletic Footwear,25.0,109,2725,45,1226
West Gear,1197831,2021-01-23,2021,1,23,South,Arkansas,Little Rock,Online,Women, Street Footwear,15.0,98,1470,55,809
West Gear,1197831,2021-01-23,2021,1,23,South,Arkansas,Little Rock,Online,Women, Athletic Footwear,18.0,65,1170,55,644
West Gear,1197831,2021-01-23,2021,1,23,South,Arkansas,Little Rock,Online,Men, Apparel,33.0,80,2640,50,1320
West Gear,1197831,2021-01-23,2021,1,23,South,Arkansas,Little Rock,Online,Women, Apparel,23.0,101,2323,52,1208
West Gear,1197831,2021-02-21,2021,2,21,South,Arkansas,Little Rock,Online,Men, Street Footwear,24.0,169,4056,52,2109
West Gear,1197831,2021-02-21,2021,2,21,South,Arkansas,Little Rock,Online,Men, Athletic Footwear,23.0,80,1840,46,846
West Gear,1197831,2021-02-21,2021,2,21,South,Arkansas,Little Rock,Online,Women, Street Footwear,15.0,91,1365,50,683
West Gear,1197831,2021-02-21,2021,2,21,South,Oklahoma,Oklahoma City,Online,Women, Athletic Footwear,19.0,49,931,51,475
West Gear,1197831,2021-02-21,2021,2,21,South,Oklahoma,Oklahoma City,Online,Men, Apparel,34.0,75,2550,47,1199
West Gear,1197831,2021-02-21,2021,2,21,South,Oklahoma,Oklahoma City,Online,Women, Apparel,18.0,98,1764,51,900
West Gear,1197831,2021-03-19,2021,3,19,South,Oklahoma,Oklahoma City,Online,Men, Street Footwear,19.0,154,2926,50,1463
West Gear,1197831,2021-03-19,2021,3,19,South,Oklahoma,Oklahoma City,Online,Men, Athletic Footwear,19.0,73,1387,48,666
West Gear,1197831,2021-03-19,2021,3,19,South,Oklahoma,Oklahoma City,Online,Women, Street Footwear,9.0,80,720,50,360
West Gear,1197831,2021-03-19,2021,3,19,South,Oklahoma,Oklahoma City,Online,Women, Athletic Footwear,20.0,34,680,50,340
West Gear,1197831,2021-03-19,2021,3,19,South,Oklahoma,Oklahoma City,Online,Men, Apparel,34.0,49,1666,47,783
West Gear,1197831,2021-03-19,2021,3,19,South,Oklahoma,Oklahoma City,Online,Women, Apparel,23.0,69,1587,54,857
West Gear,1197831,2021-04-20,2021,4,20,South,Oklahoma,Oklahoma City,Online,Men, Street Footwear,24.0,152,3648,53,1933
West Gear,1197831,2021-04-20,2021,4,20,South,Oklahoma,Oklahoma City,Online,Men, Athletic Footwear,23.0,65,1495,48,718
West Gear,1197831,2021-04-20,2021,4,20,South,Oklahoma,Oklahoma City,Online,Women, Street Footwear,14.0,68,952,53,505
West Gear,1197831,2021-04-20,2021,4,20,South,Oklahoma,Oklahoma City,Online,Women, Athletic Footwear,18.0,45,810,53,429
West Gear,1197831,2021-04-20,2021,4,20,South,Oklahoma,Oklahoma City,Online,Men, Apparel,38.0,53,2014,50,1007
West Gear,1197831,2021-04-20,2021,4,20,South,Oklahoma,Oklahoma City,Online,Women, Apparel,28.0,94,2632,55,1448
West Gear,1197831,2021-05-19,2021,5,19,South,Oklahoma,Oklahoma City,Online,Men, Street Footwear,36.0,167,6012,54,3246
West Gear,1197831,2021-05-19,2021,5,19,South,Oklahoma,Oklahoma City,Online,Men, Athletic Footwear,39.0,87,3393,45,1527
West Gear,1197831,2021-05-19,2021,5,19,South,Oklahoma,Oklahoma City,Online,Women, Street Footwear,34.0,72,2448,52,1273
West Gear,1197831,2021-05-19,2021,5,19,South,Oklahoma,Oklahoma City,Online,Women, Athletic Footwear,34.0,59,2006,55,1103
West Gear,1197831,2021-05-19,2021,5,19,South,Oklahoma,Oklahoma City,Online,Men, Apparel,43.0,75,3225,45,1451
West Gear,1197831,2021-05-19,2021,5,19,South,Oklahoma,Oklahoma City,Online,Women, Apparel,42.0,98,4116,52,2140
West Gear,1197831,2021-06-21,2021,6,21,South,Oklahoma,Oklahoma City,Online,Men, Street Footwear,38.0,156,5928,51,3023
West Gear,1197831,2021-06-21,2021,6,21,South,Oklahoma,Oklahoma City,Online,Men, Athletic Footwear,33.0,88,2904,45,1307
West Gear,1197831,2021-06-21,2021,6,21,South,Oklahoma,Oklahoma City,Online,Women, Street Footwear,36.0,88,3168,52,1647
West Gear,1197831,2021-06-21,2021,6,21,South,Oklahoma,Oklahoma City,Online,Women, Athletic Footwear,38.0,87,3306,50,1653
West Gear,1197831,2021-06-21,2021,6,21,South,Oklahoma,Oklahoma City,Online,Men, Apparel,51.0,87,4437,47,2085
West Gear,1197831,2021-06-21,2021,6,21,South,Oklahoma,Oklahoma City,Online,Women, Apparel,55.0,124,6820,51,3478
West Gear,1197831,2021-07-19,2021,7,19,South,Oklahoma,Oklahoma City,Online,Men, Street Footwear,50.0,182,9100,52,4732
West Gear,1197831,2021-07-19,2021,7,19,South,Oklahoma,Oklahoma City,Online,Men, Athletic Footwear,45.0,117,5265,50,2633
West Gear,1197831,2021-07-19,2021,7,19,South,Oklahoma,Oklahoma City,Online,Women, Street Footwear,44.0,94,4136,54,2233
West Gear,1197831,2021-07-19,2021,7,19,South,Oklahoma,Oklahoma City,Online,Women, Athletic Footwear,41.0,85,3485,53,1847
West Gear,1197831,2021-07-19,2021,7,19,South,Oklahoma,Oklahoma City,Online,Men, Apparel,59.0,98,5782,46,2660
West Gear,1197831,2021-07-19,2021,7,19,South,Oklahoma,Oklahoma City,Online,Women, Apparel,61.0,142,8662,54,4677
West Gear,1197831,2021-08-20,2021,8,20,South,Oklahoma,Oklahoma City,Online,Men, Street Footwear,56.0,189,10584,51,5398
West Gear,1197831,2021-08-20,2021,8,20,South,Oklahoma,Oklahoma City,Online,Men, Athletic Footwear,51.0,113,5763,47,2709
West Gear,1197831,2021-08-20,2021,8,20,South,Oklahoma,Oklahoma City,Online,Women, Street Footwear,47.0,113,5311,53,2815
West Gear,1197831,2021-08-20,2021,8,20,South,Oklahoma,Oklahoma City,Online,Women, Athletic Footwear,37.0,88,3256,52,1693
West Gear,1197831,2021-08-20,2021,8,20,South,Oklahoma,Oklahoma City,Online,Men, Apparel,47.0,81,3807,45,1713
West Gear,1197831,2021-08-20,2021,8,20,South,Oklahoma,Oklahoma City,Online,Women, Apparel,50.0,124,6200,52,3224
West Gear,1197831,2021-09-19,2021,9,19,South,Oklahoma,Oklahoma City,Online,Men, Street Footwear,49.0,150,7350,54,3969
West Gear,1197831,2021-09-19,2021,9,19,South,Oklahoma,Oklahoma City,Online,Men, Athletic Footwear,38.0,98,3724,45,1676
West Gear,1197831,2021-09-19,2021,9,19,South,Oklahoma,Oklahoma City,Online,Women, Street Footwear,14.0,69,966,51,493
West Gear,1197831,2021-09-19,2021,9,19,South,Oklahoma,Oklahoma City,Online,Women, Athletic Footwear,14.0,63,882,51,450
West Gear,1197831,2021-09-19,2021,9,19,South,Oklahoma,Oklahoma City,Online,Men, Apparel,23.0,68,1564,45,704
West Gear,1197831,2021-09-19,2021,9,19,South,Oklahoma,Oklahoma City,Online,Women, Apparel,28.0,91,2548,52,1325
West Gear,1197831,2021-10-21,2021,10,21,South,Oklahoma,Oklahoma City,Online,Men, Street Footwear,29.0,137,3973,54,2145
West Gear,1197831,2021-10-21,2021,10,21,South,Oklahoma,Oklahoma City,Online,Men, Athletic Footwear,19.0,88,1672,46,769
West Gear,1197831,2021-10-21,2021,10,21,South,Oklahoma,Oklahoma City,Online,Women, Street Footwear,20.0,56,1120,51,571
West Gear,1197831,2021-10-21,2021,10,21,South,Oklahoma,Oklahoma City,Online,Women, Athletic Footwear,18.0,52,936,52,487
West Gear,1197831,2021-10-21,2021,10,21,South,Oklahoma,Oklahoma City,Online,Men, Apparel,29.0,50,1450,48,696
Kohl's,1197831,2021-10-21,2021,10,21,South,Oklahoma,Oklahoma City,Online,Women, Apparel,29.0,91,2639,55,1451
Kohl's,1197831,2021-11-20,2021,11,20,South,Oklahoma,Oklahoma City,Online,Men, Street Footwear,23.0,133,3059,54,1652
Kohl's,1197831,2021-11-20,2021,11,20,South,Oklahoma,Oklahoma City,Online,Men, Athletic Footwear,14.0,78,1092,47,513
Kohl's,1197831,2021-11-20,2021,11,20,South,Oklahoma,Oklahoma City,Online,Women, Street Footwear,23.0,74,1702,54,919
Kohl's,1197831,2021-11-20,2021,11,20,South,Oklahoma,Oklahoma City,Online,Women, Athletic Footwear,52.0,75,3900,53,2067
Kohl's,1197831,2021-11-20,2021,11,20,South,Oklahoma,Oklahoma City,Online,Men, Apparel,71.0,77,5467,49,2679
Kohl's,1197831,2021-11-20,2021,11,20,South,Oklahoma,Oklahoma City,Online,Women, Apparel,72.0,105,7560,50,3780
Kohl's,1197831,2021-12-19,2021,12,19,South,Oklahoma,Oklahoma City,Online,Men, Street Footwear,64.0,169,10816,55,5949
Kohl's,1197831,2021-12-19,2021,12,19,South,Oklahoma,Oklahoma City,Online,Men, Athletic Footwear,58.0,119,6902,45,3106
Kohl's,1197831,2021-12-19,2021,12,19,South,Oklahoma,Oklahoma City,Online,Women, Street Footwear,55.0,101,5555,50,2778
Kohl's,1197831,2021-12-19,2021,12,19,South,Oklahoma,Oklahoma City,Online,Women, Athletic Footwear,54.0,94,5076,53,2690
Kohl's,1197831,2021-12-19,2021,12,19,South,Oklahoma,Oklahoma City,Online,Men, Apparel,69.0,81,5589,48,2683
Kohl's,1197831,2021-12-19,2021,12,19,South,Oklahoma,Oklahoma City,Online,Women, Apparel,68.0,123,8364,50,4182
Kohl's,1197831,2021-01-16,2021,1,16,South,Oklahoma,Oklahoma City,Online,Men, Street Footwear,23.0,149,3427,49,1679
Kohl's,1197831,2021-01-16,2021,1,16,South,Oklahoma,Oklahoma City,Online,Men, Athletic Footwear,23.0,91,2093,49,1026
Kohl's,1197831,2021-01-16,2021,1,16,South,Oklahoma,Oklahoma City,Online,Women, Street Footwear,14.0,88,1232,48,591
Kohl's,1197831,2021-01-16,2021,1,16,South,Oklahoma,Oklahoma City,Online,Women, Athletic Footwear,19.0,56,1064,49,521
Kohl's,1197831,2021-01-16,2021,1,16,South,Oklahoma,Oklahoma City,Online,Men, Apparel,33.0,65,2145,48,1030
Kohl's,1197831,2021-01-16,2021,1,16,South,Oklahoma,Oklahoma City,Online,Women, Apparel,23.0,102,2346,50,1173
Kohl's,1197831,2021-02-14,2021,2,14,South,Oklahoma,Oklahoma City,Online,Men, Street Footwear,23.0,162,3726,47,1751
Kohl's,1197831,2021-02-14,2021,2,14,South,Oklahoma,Oklahoma City,Online,Men, Athletic Footwear,23.0,65,1495,50,748
Kohl's,1197831,2021-02-14,2021,2,14,South,Oklahoma,Oklahoma City,Online,Women, Street Footwear,14.0,75,1050,49,515
Kohl's,1197831,2021-02-14,2021,2,14,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,20.0,42,840,45,378
Kohl's,1197831,2021-02-14,2021,2,14,Midwest,Kansas,Wichita,Online,Men, Apparel,32.0,68,2176,48,1044
Kohl's,1197831,2021-02-14,2021,2,14,Midwest,Kansas,Wichita,Online,Women, Apparel,18.0,98,1764,49,864
Kohl's,1197831,2021-03-12,2021,3,12,Midwest,Kansas,Wichita,Online,Men, Street Footwear,20.0,153,3060,49,1499
Kohl's,1197831,2021-03-12,2021,3,12,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,19.0,59,1121,47,527
Kohl's,1197831,2021-03-12,2021,3,12,Midwest,Kansas,Wichita,Online,Women, Street Footwear,9.0,75,675,46,311
Kohl's,1197831,2021-03-12,2021,3,12,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,20.0,26,520,48,250
Kohl's,1197831,2021-03-12,2021,3,12,Midwest,Kansas,Wichita,Online,Men, Apparel,32.0,41,1312,46,604
Kohl's,1197831,2021-03-12,2021,3,12,Midwest,Kansas,Wichita,Online,Women, Apparel,23.0,65,1495,50,748
Kohl's,1197831,2021-04-13,2021,4,13,Midwest,Kansas,Wichita,Online,Men, Street Footwear,24.0,150,3600,45,1620
Kohl's,1197831,2021-04-13,2021,4,13,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,25.0,58,1450,48,696
Kohl's,1197831,2021-04-13,2021,4,13,Midwest,Kansas,Wichita,Online,Women, Street Footwear,14.0,60,840,50,420
Kohl's,1197831,2021-04-13,2021,4,13,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,19.0,35,665,45,299
Kohl's,1197831,2021-04-13,2021,4,13,Midwest,Kansas,Wichita,Online,Men, Apparel,39.0,38,1482,49,726
Kohl's,1197831,2021-04-13,2021,4,13,Midwest,Kansas,Wichita,Online,Women, Apparel,29.0,81,2349,49,1151
Kohl's,1197831,2021-05-12,2021,5,12,Midwest,Kansas,Wichita,Online,Men, Street Footwear,36.0,143,5148,45,2317
Kohl's,1197831,2021-05-12,2021,5,12,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,39.0,77,3003,48,1441
Kohl's,1197831,2021-05-12,2021,5,12,Midwest,Kansas,Wichita,Online,Women, Street Footwear,32.0,65,2080,49,1019
Kohl's,1197831,2021-05-12,2021,5,12,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,32.0,58,1856,50,928
Kohl's,1197831,2021-05-12,2021,5,12,Midwest,Kansas,Wichita,Online,Men, Apparel,43.0,56,2408,50,1204
Kohl's,1197831,2021-05-12,2021,5,12,Midwest,Kansas,Wichita,Online,Women, Apparel,42.0,94,3948,45,1777
Kohl's,1197831,2021-06-14,2021,6,14,Midwest,Kansas,Wichita,Online,Men, Street Footwear,37.0,144,5328,50,2664
Kohl's,1197831,2021-06-14,2021,6,14,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,32.0,94,3008,48,1444
Kohl's,1197831,2021-06-14,2021,6,14,Midwest,Kansas,Wichita,Online,Women, Street Footwear,37.0,81,2997,46,1379
Kohl's,1197831,2021-06-14,2021,6,14,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,38.0,80,3040,45,1368
Kohl's,1197831,2021-06-14,2021,6,14,Midwest,Kansas,Wichita,Online,Men, Apparel,54.0,83,4482,48,2151
Kohl's,1197831,2021-06-14,2021,6,14,Midwest,Kansas,Wichita,Online,Women, Apparel,58.0,117,6786,49,3325
Kohl's,1197831,2021-07-12,2021,7,12,Midwest,Kansas,Wichita,Online,Men, Street Footwear,51.0,182,9282,50,4641
Kohl's,1197831,2021-07-12,2021,7,12,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,49.0,119,5831,50,2916
Kohl's,1197831,2021-07-12,2021,7,12,Midwest,Kansas,Wichita,Online,Women, Street Footwear,42.0,102,4284,46,1971
Kohl's,1197831,2021-07-12,2021,7,12,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,43.0,75,3225,49,1580
Kohl's,1197831,2021-07-12,2021,7,12,Midwest,Kansas,Wichita,Online,Men, Apparel,56.0,91,5096,46,2344
Kohl's,1197831,2021-07-12,2021,7,12,Midwest,Kansas,Wichita,Online,Women, Apparel,60.0,140,8400,49,4116
Kohl's,1197831,2021-08-13,2021,8,13,Midwest,Kansas,Wichita,Online,Men, Street Footwear,56.0,189,10584,50,5292
Kohl's,1197831,2021-08-13,2021,8,13,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,51.0,111,5661,45,2547
Kohl's,1197831,2021-08-13,2021,8,13,Midwest,Kansas,Wichita,Online,Women, Street Footwear,47.0,102,4794,50,2397
Kohl's,1197831,2021-08-13,2021,8,13,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,37.0,90,3330,49,1632
Kohl's,1197831,2021-08-13,2021,8,13,Midwest,Kansas,Wichita,Online,Men, Apparel,47.0,69,3243,50,1622
Kohl's,1197831,2021-08-13,2021,8,13,Midwest,Kansas,Wichita,Online,Women, Apparel,52.0,113,5876,50,2938
Kohl's,1197831,2021-09-12,2021,9,12,Midwest,Kansas,Wichita,Online,Men, Street Footwear,47.0,165,7755,50,3878
Kohl's,1197831,2021-09-12,2021,9,12,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,38.0,91,3458,45,1556
Kohl's,1197831,2021-09-12,2021,9,12,Midwest,Kansas,Wichita,Online,Women, Street Footwear,15.0,75,1125,47,529
Kohl's,1197831,2021-09-12,2021,9,12,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,14.0,65,910,47,428
Kohl's,1197831,2021-09-12,2021,9,12,Midwest,Kansas,Wichita,Online,Men, Apparel,24.0,61,1464,49,717
Kohl's,1197831,2021-09-12,2021,9,12,Midwest,Kansas,Wichita,Online,Women, Apparel,29.0,94,2726,49,1336
Kohl's,1197831,2021-10-14,2021,10,14,Midwest,Kansas,Wichita,Online,Men, Street Footwear,29.0,145,4205,46,1934
Kohl's,1197831,2021-10-14,2021,10,14,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,19.0,85,1615,46,743
Kohl's,1197831,2021-10-14,2021,10,14,Midwest,Kansas,Wichita,Online,Women, Street Footwear,19.0,60,1140,47,536
Kohl's,1197831,2021-10-14,2021,10,14,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,19.0,47,893,48,429
Kohl's,1197831,2021-10-14,2021,10,14,Midwest,Kansas,Wichita,Online,Men, Apparel,29.0,46,1334,49,654
Foot Locker,1197831,2021-10-14,2021,10,14,Midwest,Kansas,Wichita,Online,Women, Apparel,28.0,90,2520,48,1210
Foot Locker,1197831,2021-11-13,2021,11,13,Midwest,Kansas,Wichita,Online,Men, Street Footwear,23.0,122,2806,47,1319
Foot Locker,1197831,2021-11-13,2021,11,13,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,14.0,72,1008,50,504
Foot Locker,1197831,2021-11-13,2021,11,13,Midwest,Kansas,Wichita,Online,Women, Street Footwear,23.0,55,1265,50,633
Foot Locker,1197831,2021-11-13,2021,11,13,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,54.0,83,4482,48,2151
Foot Locker,1197831,2021-11-13,2021,11,13,Midwest,Kansas,Wichita,Online,Men, Apparel,68.0,70,4760,46,2190
Foot Locker,1197831,2021-11-13,2021,11,13,Midwest,Kansas,Wichita,Online,Women, Apparel,73.0,88,6424,46,2955
Foot Locker,1197831,2021-12-12,2021,12,12,Midwest,Kansas,Wichita,Online,Men, Street Footwear,66.0,150,9900,50,4950
Foot Locker,1197831,2021-12-12,2021,12,12,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,59.0,120,7080,50,3540
Foot Locker,1197831,2021-12-12,2021,12,12,Midwest,Kansas,Wichita,Online,Women, Street Footwear,58.0,95,5510,46,2535
Foot Locker,1197831,2021-12-12,2021,12,12,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,59.0,90,5310,45,2390
Foot Locker,1197831,2021-12-12,2021,12,12,Midwest,Kansas,Wichita,Online,Men, Apparel,64.0,81,5184,50,2592
Foot Locker,1197831,2021-12-12,2021,12,12,Midwest,Kansas,Wichita,Online,Women, Apparel,68.0,112,7616,46,3503
Foot Locker,1185732,2021-01-12,2021,1,12,Midwest,Kansas,Wichita,Online,Men, Street Footwear,38.0,138,5244,49,2570
Foot Locker,1185732,2021-01-12,2021,1,12,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,37.0,80,2960,40,1184
Foot Locker,1185732,2021-01-12,2021,1,12,Midwest,Kansas,Wichita,Online,Women, Street Footwear,27.0,83,2241,44,986
Foot Locker,1185732,2021-01-12,2021,1,12,Midwest,Kansas,Wichita,Online,Women, Athletic Footwear,34.0,36,1224,40,490
Foot Locker,1185732,2021-01-12,2021,1,12,Midwest,Kansas,Wichita,Online,Men, Apparel,48.0,44,2112,47,993
Foot Locker,1185732,2021-01-12,2021,1,12,Midwest,Kansas,Wichita,Online,Women, Apparel,37.0,72,2664,55,1465
Foot Locker,1185732,2021-02-12,2021,2,12,Midwest,Kansas,Wichita,Online,Men, Street Footwear,37.0,158,5846,50,2923
Foot Locker,1185732,2021-02-12,2021,2,12,Midwest,Kansas,Wichita,Online,Men, Athletic Footwear,39.0,47,1833,44,807
Foot Locker,1185732,2021-02-12,2021,2,12,Midwest,Kansas,Wichita,Online,Women, Street Footwear,29.0,59,1711,43,736
Foot Locker,1185732,2021-02-12,2021,2,12,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,33.0,25,825,44,363
Foot Locker,1185732,2021-02-12,2021,2,12,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,48.0,46,2208,45,994
Foot Locker,1185732,2021-02-12,2021,2,12,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,32.0,80,2560,55,1408
Foot Locker,1185732,2021-03-11,2021,3,11,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,39.0,124,4836,49,2370
Foot Locker,1185732,2021-03-11,2021,3,11,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,37.0,50,1850,42,777
Foot Locker,1185732,2021-03-11,2021,3,11,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,27.0,59,1593,42,669
Foot Locker,1185732,2021-03-11,2021,3,11,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,33.0,23,759,44,334
Foot Locker,1185732,2021-03-11,2021,3,11,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,47.0,31,1457,50,729
Foot Locker,1185732,2021-03-11,2021,3,11,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,37.0,59,2183,53,1157
Foot Locker,1185732,2021-04-12,2021,4,12,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,38.0,113,4294,46,1975
Foot Locker,1185732,2021-04-12,2021,4,12,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,39.0,42,1638,41,672
Foot Locker,1185732,2021-04-12,2021,4,12,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,29.0,45,1305,40,522
Foot Locker,1185732,2021-04-12,2021,4,12,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,34.0,20,680,43,292
Foot Locker,1185732,2021-04-12,2021,4,12,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,56.0,29,1624,46,747
Foot Locker,1185732,2021-04-12,2021,4,12,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,48.0,61,2928,53,1552
Foot Locker,1185732,2021-05-13,2021,5,13,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,58.0,139,8062,47,3789
Foot Locker,1185732,2021-05-13,2021,5,13,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,45.0,60,2700,45,1215
Foot Locker,1185732,2021-05-13,2021,5,13,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,43.0,46,1978,42,831
Foot Locker,1185732,2021-05-13,2021,5,13,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,43.0,26,1118,45,503
Foot Locker,1185732,2021-05-13,2021,5,13,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,51.0,38,1938,50,969
Foot Locker,1185732,2021-05-13,2021,5,13,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,58.0,68,3944,51,2011
Foot Locker,1185732,2021-06-12,2021,6,12,Midwest,South Dakota,Sioux Falls,Online,Men, Street Footwear,41.0,135,5535,46,2546
Foot Locker,1185732,2021-06-12,2021,6,12,Midwest,South Dakota,Sioux Falls,Online,Men, Athletic Footwear,39.0,70,2730,40,1092
Foot Locker,1185732,2021-06-12,2021,6,12,Midwest,South Dakota,Sioux Falls,Online,Women, Street Footwear,32.0,54,1728,43,743
Foot Locker,1185732,2021-06-12,2021,6,12,Midwest,South Dakota,Sioux Falls,Online,Women, Athletic Footwear,32.0,49,1568,45,706
Foot Locker,1185732,2021-06-12,2021,6,12,Midwest,South Dakota,Sioux Falls,Online,Men, Apparel,41.0,51,2091,45,941
Foot Locker,1185732,2021-06-12,2021,6,12,Midwest,South Dakota,Sioux Falls,Online,Women, Apparel,50.0,94,4700,53,2491
